x,y,true_z,observed_z,std_z,true_dz_dx,true_dz_dy,true_d2z_dx2,true_d2z_dxdy,true_d2z_dy2
-1.3,0.05,-3.38221550290731,-3.386175677391945,0.00581583589253942,2.8091167531012777,-3.357303841238294,-0.6149638298547856,2.788426242374841,6.788251997224902
-1.2666666666666666,0.05,-3.2889149530445927,-3.281903635377396,0.00573503524617125,2.7890652093045167,-3.264690495289613,-0.5881496674508351,2.768522387947541,6.600993780413065
-1.2333333333333334,0.05,-3.196267915972552,-3.197141749374057,0.005654800558481505,2.7699051956155314,-3.1727258486921572,-0.5614777522652262,2.7495034970752963,6.415047191882368
-1.2,0.05,-3.1042447595206064,-3.106632732603556,0.005575106167257689,2.7516313846200315,-3.0813804875306876,-0.5349836214235557,2.731364281582813,6.230352758591853
-1.1666666666666665,0.05,-3.0128160492681375,-3.014751349408519,0.005495926581543805,2.7342372260326337,-2.9906251941834054,-0.5087050977750446,2.714098239430744,6.046851404393244
-1.1333333333333333,0.05,-2.9219525905613652,-2.919068945802504,0.005417236518028022,2.7177148719386484,-2.900430989029352,-0.4826821977087453,2.697697580508107,5.864484534360624
-1.1,0.05,-2.8316254729638466,-2.8296743631064176,0.0053390109395379465,2.702055105752043,-2.8107691745715035,-0.45695699975966053,2.6821531561135084,5.683194124004497
-1.0666666666666667,0.05,-2.741806116994298,-2.7396346378204313,0.005261225095516761,2.6872472762560204,-2.721611381830354,-0.43157347048104433,2.66745439348154,5.502922813076604
-1.0333333333333332,0.05,-2.65246632295796,-2.650233009535116,0.005183854564312421,2.673279238205187,-2.632929618815605,-0.406577244374849,2.6535892368224463,5.323614003576581
-1.0,0.05,-2.5635783216267205,-2.5526411943988103,0.0051068752970679435,2.6601373010681035,-2.5446963208330122,-0.3820153551254999,2.640544096442208,5.145211961469138
-0.9666666666666668,0.05,-2.475114826469176,-2.477159201158174,0.005030263662953949,2.647806187571167,-2.456884402329743,-0.35793591598527646,2.628303807591772,4.967661921512042
-0.9333333333333333,0.05,-2.3870490870753733,-2.3895867357600062,0.004953996495435854,2.6362690037642995,-2.3694673099256205,-0.3343877479218815,2.6168516007532148,4.790910194481877
-0.8999999999999999,0.05,-2.2993549433630176,-2.3033245683471115,0.004878051139217832,2.6255072223602003,-2.282419076220075,-0.31141995506550774,2.606169085101716,4.614904275968222
-0.8666666666666667,0.05,-2.212006880093476,-2.20904869712818,0.004802405497455038,2.6155006810966324,-2.195714373906612,-0.2890814480839077,2.596236246879903,4.439592955789626
-0.8333333333333333,0.05,-2.1249800811681667,-2.1196433861505923,0.00472703807877568,2.606227597829863,-2.109328569669282,-0.2674204173632959,2.5870314643801224,4.264926426968795
-0.8,0.05,-2.038250483120289,-2.038780558494051,0.004651928043606204,2.5976646039819187,-2.023237777280417,-0.24648375926665167,2.57853154114534,4.090856393092792
-0.7666666666666666,0.05,-1.9517948271648353,-1.9556402697779063,0.004577055249247934,2.5897867978303073,-1.9374189092672707,-0.22631646025715732,2.570711758866357,3.917336172779651
-0.7333333333333334,0.05,-1.8655907091231836,-1.869302853590378,0.004502400293113031,2.5825678189426693,-1.8518497264688887,-0.2069609452822159,2.5635459512682157,3.7443207998791825
-0.7,0.05,-1.779616626498977,-1.7767358377075866,0.004427944553493406,2.5759799448180742,-1.7665088847652552,-0.18845639847260037,2.5570066000396836,3.5717671179562887
-0.6666666666666667,0.05,-1.693852021951439,-1.6906161383950211,0.0043536702272097124,2.56999421050042,-1.6813759782304043,-0.17083806587269829,2.551064953565644,3.399633867543775
-0.6333333333333333,0.05,-1.6082773223924038,-1.6059528609145153,0.004279560363470367,2.56458055157853,-1.5964315779414806,-0.15413655152396508,2.5456911688739248,3.2278817646117757
-0.6000000000000001,0.05,-1.522873972926138,-1.525672839814568,0.0042055988932643,2.559707970584937,-1.5116572656685798,-0.13837711971006517,2.540854476808481,3.056473568686431
-0.5666666666666667,0.05,-1.4376244648579617,-1.4366652275164098,0.0041317706536171325,2.5553447263561524,-1.4270356616770712,-0.12357901746900576,2.5365233699949243,2.8853741390643974
-0.5333333333333334,0.05,-1.3525123570203261,-1.3520388388416174,0.0040580614060601,2.551458545428957,-1.3425504458965993,-0.10975483251262577,2.532665812679784,2.7145504776152047
-0.5,0.05,-1.267522289704374,-1.266650934208717,0.003984457848695136,2.548016854029863,-1.2581863717500303,-0.09690990239543715,2.5292494710112527,2.5439717567424913
-0.4666666666666668,0.05,-1.1826399905420182,-1.179231878235779,0.0039109476212889046,2.544987028680611,-1.1739292719922076,-0.08504179107571389,2.5262419617988505,2.373609331189593
-0.43333333333333335,0.05,-1.0978522717584072,-1.0969942195239433,0.0038375193028933672,2.5423366629057798,-1.089766055982654,-0.0741398488528945,2.523611117256603,2.203436732525124
-0.3999999999999999,0.05,-1.0131470183072553,-1.0105914773992237,0.0037641624015706697,2.5400338470053696,-1.0056846979082896,-0.06418487100034616,2.521325262714967,2.033429645330071
-0.3666666666666667,0.05,-0.9285131665110343,-0.9282637411308676,0.003690867335895015,2.5380474573631595,-0.9216742155809512,-0.055148869211389354,2.519353503798288,1.863565864327741
-0.33333333333333326,0.05,-0.8439406729532366,-0.8428947472705864,0.0036176254080125666,2.536347451318577,-0.8377246395587764,-0.046994968229480016,2.5176660191247953,1.6938252319491944
-0.30000000000000004,0.05,-0.7594204735087906,-0.7571829173601273,0.0035444287681607495,2.534905163254059,-0.7538269724783824,-0.0396774377539036,2.5162343542131373,1.524189556105528
-0.2666666666666666,0.05,-0.67494443254875,-0.6800026143716763,0.0034712703706782193,2.5336935972584094,-0.6699731386336854,-0.03314186693858417,2.5150317119901295,1.3546425082395
-0.2333333333333334,0.05,-0.5905052825135404,-0.591591571314339,0.003398143921673762,2.5326877115350754,-0.586155923994221,-0.027325485597516814,2.5140332351042263,1.1851695020464368
-0.19999999999999996,0.05,-0.5060965542116971,-0.5076605638983216,0.0033250438186632272,2.5318646896454142,-0.5023689070172652,-0.022157632684498545,2.51321627517095,1.0157575535808028
-0.16666666666666674,0.05,-0.42171249836434493,-0.4237901068188949,0.0032519650826250556,2.531204193720604,-0.4186063807701769,-0.017560368838109713,2.5125606441197696,0.8463951237925952
-0.1333333333333333,0.05,-0.33734799907535507,-0.338222649681089,0.003178903283063236,2.5306885949473434,-0.33486326703789004,-0.013449225904397996,2.5120488429821677,0.6770719448582284
-0.10000000000000009,0.05,-0.2529984800589844,-0.2483554099248355,0.0031058544567980607,2.530303176933058,-0.25113502324123077,-0.009734082511357687,2.5116662637589537,0.5077788319753709
-0.06666666666666665,0.05,-0.16865980459648947,-0.1712857102100954,0.003032815021326008,2.5300363079820407,-0.1674175431304006,-0.0063201511191672164,2.511401360427517,0.3385074825715674
-0.03333333333333344,0.05,-0.08432817031679773,-0.08146227777815747,0.0029597816836971365,2.529879578856278,-0.08370705234063877,-0.003109058655112423,2.5112457856879695,0.16925026512451996
0.0,0.05,0.0,-0.004858026578267345,0.002886751345948129,2.5298279032398527,0.0,0.0,2.511194490687585,-0.0
0.033333333333333215,0.05,0.08432817031679717,0.0833369837389009,0.002959781683697136,2.529879578856278,0.08370705234063822,0.003109058655112401,2.5112457856879695,-0.16925026512451882
0.06666666666666643,0.05,0.1686598045964889,0.16915340453710623,0.0030328150213260077,2.5300363079820407,0.16741754313040005,0.006320151119167195,2.511401360427517,-0.33850748257156626
0.10000000000000009,0.05,0.2529984800589844,0.2548192012995112,0.0031058544567980607,2.530303176933058,0.25113502324123077,0.009734082511357687,2.5116662637589537,-0.5077788319753709
0.1333333333333333,0.05,0.33734799907535507,0.3396089195848604,0.003178903283063236,2.5306885949473434,0.33486326703789004,0.013449225904397996,2.5120488429821677,-0.6770719448582284
0.16666666666666652,0.05,0.4217124983643443,0.4242924358716116,0.003251965082625055,2.531204193720604,0.41860638077017637,0.017560368838109682,2.5125606441197696,-0.8463951237925941
0.20000000000000018,0.05,0.5060965542116976,0.5049370280658051,0.0033250438186632277,2.5318646896454142,0.5023689070172657,0.022157632684498572,2.51321627517095,-1.0157575535808037
0.2333333333333334,0.05,0.5905052825135404,0.5889341445796223,0.003398143921673762,2.5326877115350754,0.586155923994221,0.027325485597516814,2.5140332351042263,-1.1851695020464368
0.2666666666666666,0.05,0.67494443254875,0.6779226988041145,0.0034712703706782193,2.5336935972584094,0.6699731386336854,0.03314186693858417,2.5150317119901295,-1.3546425082395
0.2999999999999998,0.05,0.7594204735087902,0.7587424089562061,0.0035444287681607486,2.534905163254059,0.7538269724783819,0.03967743775390355,2.5162343542131373,-1.5241895561055272
0.3333333333333335,0.05,0.843940672953237,0.8393257176972756,0.0036176254080125666,2.536347451318577,0.8377246395587769,0.04699496822948008,2.5176660191247953,-1.6938252319491953
0.3666666666666667,0.05,0.9285131665110343,0.9243303537506814,0.003690867335895015,2.5380474573631595,0.9216742155809512,0.055148869211389354,2.519353503798288,-1.863565864327741
0.3999999999999999,0.05,1.0131470183072553,1.0096860505822498,0.0037641624015706697,2.5400338470053696,1.0056846979082896,0.06418487100034616,2.521325262714967,-2.033429645330071
0.4333333333333331,0.05,1.0978522717584067,1.099760135710354,0.0038375193028933664,2.5423366629057798,1.0897660559826536,0.07413984885289444,2.523611117256603,-2.203436732525123
0.4666666666666668,0.05,1.1826399905420182,1.1831970101357137,0.0039109476212889046,2.544987028680611,1.1739292719922076,0.08504179107571389,2.5262419617988505,-2.373609331189593
0.5,0.05,1.267522289704374,1.2702734994927984,0.003984457848695136,2.548016854029863,1.2581863717500303,0.09690990239543715,2.5292494710112527,-2.5439717567424913
0.5333333333333332,0.05,1.3525123570203257,1.3507785395455902,0.0040580614060601,2.551458545428957,1.3425504458965989,0.10975483251262572,2.532665812679784,-2.714550477615204
0.5666666666666664,0.05,1.437624464857961,1.4382795145009852,0.0041317706536171325,2.5553447263561524,1.4270356616770707,0.12357901746900576,2.5365233699949243,-2.8853741390643965
0.6000000000000001,0.05,1.522873972926138,1.5255049551946438,0.0042055988932643,2.559707970584937,1.5116572656685798,0.13837711971006517,2.540854476808481,-3.056473568686431
0.6333333333333333,0.05,1.6082773223924038,1.6069534552024405,0.004279560363470367,2.56458055157853,1.5964315779414806,0.15413655152396508,2.5456911688739248,-3.2278817646117757
0.6666666666666665,0.05,1.6938520219514386,1.695840670703719,0.004353670227209712,2.5699942105004205,1.6813759782304039,0.17083806587269815,2.5510649535656444,-3.3996338675437743
0.7000000000000002,0.05,1.7796166264989774,1.7766856551334154,0.004427944553493406,2.5759799448180756,1.7665088847652557,0.18845639847260043,2.5570066000396845,-3.5717671179562895
0.7333333333333334,0.05,1.8655907091231836,1.8639560953779932,0.004502400293113031,2.5825678189426693,1.8518497264688887,0.2069609452822159,2.5635459512682157,-3.7443207998791825
0.7666666666666666,0.05,1.9517948271648353,1.9500475917332734,0.004577055249247934,2.5897867978303073,1.9374189092672707,0.22631646025715732,2.570711758866357,-3.917336172779651
0.7999999999999998,0.05,2.0382504831202883,2.0326875231373167,0.004651928043606204,2.5976646039819182,2.0232377772804164,0.2464837592666515,2.5785315411453396,-4.090856393092791
0.8333333333333335,0.05,2.1249800811681676,2.127282018628157,0.004727038078775681,2.606227597829863,2.109328569669283,0.267420417363296,2.5870314643801224,-4.264926426968797
0.8666666666666667,0.05,2.212006880093476,2.209752619714368,0.004802405497455038,2.6155006810966324,2.195714373906612,0.2890814480839077,2.596236246879903,-4.439592955789626
0.8999999999999999,0.05,2.2993549433630176,2.2994158903131106,0.004878051139217832,2.6255072223602003,2.282419076220075,0.31141995506550774,2.606169085101716,-4.614904275968222
0.9333333333333331,0.05,2.387049087075372,2.3894307043387846,0.004953996495435853,2.6362690037643,2.3694673099256196,0.33438774792188136,2.616851600753215,-4.790910194481875
0.9666666666666668,0.05,2.475114826469176,2.4773609960183354,0.005030263662953949,2.647806187571167,2.456884402329743,0.35793591598527646,2.628303807591772,-4.967661921512042
1.0,0.05,2.5635783216267205,2.5669763604027707,0.0051068752970679435,2.6601373010681035,2.5446963208330122,0.3820153551254999,2.640544096442208,-5.145211961469138
1.0333333333333332,0.05,2.65246632295796,2.651955788529567,0.005183854564312421,2.673279238205187,2.632929618815605,0.406577244374849,2.6535892368224463,-5.323614003576581
1.0666666666666664,0.05,2.7418061169942973,2.7395790492920806,0.005261225095516759,2.68724727625602,2.721611381830353,0.4315734704810441,2.6674543934815396,-5.502922813076602
1.1,0.05,2.8316254729638466,2.831199856563737,0.0053390109395379465,2.702055105752043,2.8107691745715035,0.45695699975966053,2.6821531561135084,-5.683194124004497
1.1333333333333333,0.05,2.9219525905613652,2.912811900847602,0.005417236518028022,2.7177148719386484,2.900430989029352,0.4826821977087453,2.697697580508107,-5.864484534360624
1.1666666666666665,0.05,3.0128160492681375,3.004862825364464,0.005495926581543805,2.7342372260326337,2.9906251941834054,0.5087050977750446,2.714098239430744,-6.046851404393244
1.2000000000000002,0.05,3.104244759520607,3.0968705687543405,0.00557510616725769,2.751631384620032,3.081380487530688,0.5349836214235558,2.7313642815828136,-6.230352758591854
1.2333333333333334,0.05,3.196267915972552,3.1906286840548876,0.005654800558481505,2.7699051956155314,3.1727258486921572,0.5614777522652262,2.7495034970752963,-6.415047191882368
1.2666666666666666,0.05,3.2889149530445927,3.2912076723253625,0.00573503524617125,2.7890652093045167,3.264690495289613,0.5881496674508351,2.768522387947541,-6.600993780413065
1.2999999999999998,0.05,3.3822155029073095,3.3769493853172037,0.00581583589253942,2.8091167531012773,3.3573038412382936,0.6149638298547855,2.7884262423748405,-6.788251997224901
1.3333333333333335,0.05,3.476199356000789,3.473969245086294,0.005897228296863918,2.8300640087779687,3.4505954575572084,0.6418870447650425,2.809219211328565,-6.976881633012537
1.3666666666666667,0.05,3.5708964241538985,3.5786648198350286,0.005979238363548418,2.851910091044415,3.5445950357600617,0.6688884848802652,2.830904386577186,-7.1669427221031405
1.4,0.05,3.6663367063314505,3.664177072589571,0.006061892072458532,2.8746571264857304,3.6393323538547047,0.6959396874082083,2.853483879042485,-7.358495473709469
1.4333333333333331,0.05,3.762550257006349,3.767082449073438,0.006145215451531296,2.898306331989943,3.7348372449482348,0.7230145269763429,2.876958896649517,-7.551600208451405
1.4666666666666668,0.05,3.859567157126968,3.853751433616636,0.00622923455163217,2.922858091919294,3.831139568428216,0.7500891679213829,2.9013298209295098,-7.74631730008624
1.5,0.05,3.9574174876270463,3.956120359935583,0.00631397542361394,2.9483120333946884,3.928269183667683,0.7771419993328903,2.926596281749803,-7.94270712234189
1.5333333333333332,0.05,4.056131305406238,4.05005167337399,0.006399464097515269,2.9746670991715636,4.026255926182611,0.8041535560000567,2.9527572296529545,-8.140830000708831
1.5666666666666664,0.05,4.155738621693728,4.153539745867345,0.006485726563823027,3.001921617686341,4.12512958615489,0.8311064281612673,2.979811005387265,-8.340746169014947
1.6,0.05,4.256269382694896,4.26179255057295,0.00657278875671182,3.0300733699449065,4.224919889221536,0.8579851626929484,3.0077554063025906,-8.542515730582538
1.6333333333333333,0.05,4.357753452411437,4.346248329793058,0.006660676539165775,3.059119653007956,4.325656479421352,0.884776158105644,3.036587749368089,-8.74619862374758
1.6666666666666665,0.05,4.4602205975185,4.463152703274304,0.006749415689881758,3.089057339902552,4.427368904183451,0.9114675554481166,3.0663049306424988,-8.951854591507484
1.6999999999999997,0.05,4.563700474177748,4.565326355543926,0.006839031891849147,3.1198829358548616,4.530086601237446,0.9380491269599469,3.096903481092696,-9.15954315505434
1.7333333333333334,0.05,4.6682226166628045,4.664105424408033,0.006929550722499183,3.151592630796221,4.633838887322676,0.9645121640638986,3.128379618713025,-9.3693235909457
1.7666666666666666,0.05,4.773816427672745,4.763663658882093,0.007020997645316205,3.184182348143764,4.73865494857304,0.9908493660543358,3.1607292969466343,-9.58125491166334
1.7999999999999998,0.05,4.880511170210061,4.881024256106176,0.007113398002803761,3.2176477898983524,4.8445638324547895,1.0170547306194448,3.1939482494512395,-9.795395849311978
1.8333333333333335,0.05,4.988335960901545,4.984520025018531,0.007206777010700326,3.2519844781370897,4.951594441136602,1.043123447134285,3.2280320312860225,-10.011804842214012
1.8666666666666667,0.05,5.097319764643582,5.099018570833485,0.0073011597533419875,3.2871877930058293,5.059775526174319,1.0690517934794983,3.26297605662431,-10.23054002416239
1.9,0.05,5.207491390457304,5.207653021407105,0.007396571180072904,3.323253007339505,5.169135684396624,1.0948370369769536,3.298775633118903,-10.451659216101712
1.9333333333333331,0.05,5.318879488443517,5.33088167550458,0.007493036102608194,3.360175318055295,5.2797033548824,1.1204773398883736,3.335425993064023,-10.675219920016653
1.9666666666666668,0.05,5.431512547732474,5.429695699886788,0.007590579193258391,3.397949874476397,5.391506816925605,1.1459716697955038,3.3729223215104587,-10.90127931481707
2.0,0.05,5.54541889532892,5.537548992837663,0.007689224983929212,3.4365718037528374,5.504574188888821,1.171319715069616,3.4112597814991457,-11.129894254019945
-2.0,0.058333333333333334,-5.590883352678413,-5.589497803300288,0.007728598358963148,3.4647467487208,-5.404444465119887,-1.1809228516826609,3.3492080245594265,12.894588948940081
-1.9666666666666666,0.058333333333333334,-5.476043136896374,-5.474364750555592,0.007629143814719816,3.42580817518547,-5.293433819859495,-1.155366988902782,3.311567933549146,12.629726084897753
-1.9333333333333333,0.058333333333333334,-5.362486648554203,-5.352250877388374,0.007530801011050945,3.387723921743869,-5.183664093648826,-1.1296636421663384,3.27475367366621,12.367823958294464
-1.9,0.058333333333333334,-5.250185328406469,-5.2439774912004715,0.007433545214924477,3.3504989011963295,-5.0751076796060755,-1.1038131256569652,3.2387699938840617,12.108816701232906
-1.8666666666666667,0.058333333333333334,-5.139110453753034,-5.136491965333407,0.00733735155175243,3.3141380039882273,-4.967736812845448,-1.0778164802572616,3.203621621566657,11.852638068830402
-1.8333333333333333,0.058333333333333334,-5.029233139603479,-5.0186356147118385,0.0072421950063993115,3.278646072580751,-4.861523571602753,-1.0516755587723146,3.1693132376938906,11.599221441904476
-1.8,0.058333333333333334,-4.920524340744149,-4.929021678999793,0.007148050424972239,3.2440278728949234,-4.756439879233518,-1.025393116284286,3.1358494492578726,11.34849983174022
-1.7666666666666666,0.058333333333333334,-4.81295485480817,-4.817468233109612,0.0070548925174796495,3.210288062661045,-4.652457507180632,-0.9989729054285562,3.10323475866782,11.100405887170846
-1.7333333333333334,0.058333333333333334,-4.706495326454302,-4.712946792926846,0.006962695861450289,3.1774311565145408,-4.549548079013847,-0.972419776270271,3.0714735300098535,10.854871904215626
-1.7,0.058333333333333334,-4.601116252765529,-4.603794805453871,0.00687143490660854,3.145461487691958,-4.447683075648338,-0.9457397803315659,3.040569952020313,10.61182983853099
-1.6666666666666667,0.058333333333333334,-4.49678798998294,-4.506123414364595,0.00678108398070612,3.114383166198279,-4.346833841854037,-0.9189402781733602,3.010527997648064,10.37121132094128
-1.6333333333333333,0.058333333333333334,-4.393480761694358,-4.389230574632694,0.006691617296613649,3.084200033339247,-4.2469715941711845,-0.892030049770695,2.981351380103034,10.132947676324651
-1.6,0.058333333333333334,-4.291164668600255,-4.292632007060487,0.006603008960778182,3.0549156125408152,-4.148067430350595,-0.8650194067369122,2.953043505315679,9.89696994613683
-1.5666666666666667,0.058333333333333334,-4.189809699981572,-4.199392345663347,0.006515232983154627,3.0265330564126,-4.050092340439047,-0.8379203052495893,2.9256074207657123,9.663208914859986
-1.5333333333333332,0.058333333333333334,-4.089385746994758,-4.095914156719275,0.006428263288719592,2.999055090054118,-3.953017219630983,-0.8107464583108279,2.8990457606789026,9.431595140665912
-1.5,0.058333333333333334,-3.9898626179186305,-3.9878742899825137,0.006342073730675549,2.972483950652045,-3.856812883006931,-0.7835134457375852,2.873360687638581,9.202058990580761
-1.4666666666666668,0.058333333333333334,-3.8912100554751006,-3.885966200853222,0.006256638105451021,2.946821323474375,-3.7614500822766295,-0.7562388200264754,2.8485538307142004,8.974530680432858
-1.4333333333333333,0.058333333333333334,-3.793397756341176,-3.781074072710174,0.006171930169598479,2.922068274433555,-3.6668995246403764,-0.7289422059750332,2.8246262202732826,8.748940319854418
-1.4,0.058333333333333334,-3.696395392962734,-3.6786560207177716,0.006087923658685619,2.8982251794657525,-3.5731318938753702,-0.7016453916720724,2.8015782197156724,8.525217962591945
-1.3666666666666667,0.058333333333333334,-3.6001726377709,-3.5976842780753775,0.006004592308267361,2.875291651057509,-3.4801178737445504,-0.6743724081990288,2.7794094544503007,8.303293662357925
-1.3333333333333335,0.058333333333333334,-3.5046991898893274,-3.510559145456027,0.005921909877015029,2.853266462344065,-3.387828173813271,-0.6471495951189021,2.758118738524602,8.083097534427417
-1.3,0.058333333333333334,-3.4099448044048493,-3.4223956352442295,0.0058398501720654875,2.8321474693053683,-3.296233557743863,-0.6200056485778878,2.7377039994150456,7.864559823146707
-1.2666666666666666,0.058333333333333334,-3.315879324254631,-3.314337738029603,0.0057583870766362176,2.811931531695453,-3.20530487411945,-0.5929716486168497,2.7181622015932807,7.647610975476567
-1.2333333333333334,0.058333333333333334,-3.222472714759835,-3.227088183422264,0.005677494579932351,2.79261443345765,-3.1150130898260207,-0.5660810620967079,2.6994892695952526,7.432181720639306
-1.2,0.058333333333333334,-3.129695100808709,-3.132019916372263,0.005597146809348171,2.7741908035005354,-3.0253293259955734,-0.5393697174963658,2.6816800114390356,7.218203155876353
-1.1666666666666665,0.058333333333333334,-3.0375168066607303,-3.040893939387674,0.005517318064938508,2.756654037835809,-2.9362248964829134,-0.5128757477579963,2.6647280433591733,7.005606838250936
-1.1333333333333333,0.058333333333333334,-2.9459083983079575,-2.9466740167345855,0.005437982856104748,2.73999622420717,-2.847671348814386,-0.48663949734747486,2.648625716948953,6.794324882348609
-1.1,0.058333333333333334,-2.854840728289958,-2.8491280166429864,0.0053591159404057015,2.7242080704658402,-2.759640507508359,-0.46070338978325737,2.6333640499243827,6.5842900636365975
-1.0666666666666667,0.058333333333333334,-2.764284982814817,-2.763455657643874,0.0052806923643655915,2.709278838070367,-2.6721045196248925,-0.43511175208108466,2.6189326618415762,6.3754359271418
-1.0333333333333332,0.058333333333333334,-2.6742127309908446,-2.6750380584755393,0.005202687506109962,2.695196282201817,-2.5850359023557186,-0.4099105928801757,2.6053197162089217,6.167696900996829
-1.0,0.058333333333333334,-2.5845959759222077,-2.5899037812746597,0.005125077119615794,2.681946600086088,-2.498407592415989,-0.38514733147350577,2.5925118705326837,5.961008414284919
-0.9666666666666668,0.058333333333333334,-2.4954072073671987,-2.503860734535653,0.005047837380314906,2.669514389197911,-2.4121929969465525,-0.3608704755728077,2.58049423591478,5.755307018488843
-0.9333333333333333,0.058333333333333334,-2.4066194556009863,-2.40903686543686,0.00497094493174046,2.657882617081121,-2.326366045580546,-0.33712924640748615,2.5692503478794473,5.550530511717804
-0.8999999999999999,0.058333333333333334,-2.3182063460662348,-2.31846957814235,0.004894376932855788,2.6470326045513146,-2.2409012432715842,-0.3139731506909605,2.5587621501360442,5.346618064751428
-0.8666666666666667,0.058333333333333334,-2.2301421543360602,-2.2216240715854236,0.004818111105653714,2.63694402404471,-2.155773723423868,-0.29145150008809645,2.549009992982968,5.143510347804114
-0.8333333333333333,0.058333333333333334,-2.1424018608555717,-2.141784082688484,0.004742125782564109,2.6275949148353317,-2.0709593008082625,-0.2696128800769493,2.5399726480173968,4.941149656778741
-0.8,0.058333333333333334,-2.0549612048721593,-2.050375349263954,0.004666399953158897,2.618961716756484,-1.986434523694175,-0.24850457150320984,2.5316273407322503,4.739480037649301
-0.7666666666666666,0.058333333333333334,-1.9677967369122387,-1.9700889597209958,0.004590913309598252,2.6110193239273736,-1.9021767245763601,-0.22817192965434155,2.5239498024511966,4.538447407491173
-0.7333333333333334,0.058333333333333334,-1.8808858691151524,-1.886236656038094,0.004515646290221023,2.6037411597980187,-1.8181640688303395,-0.20865772730128393,2.516914342871042,4.337999670569204
-0.7,0.058333333333333334,-1.7942069226950073,-1.7984926010034803,0.004440580120647908,2.5970992745828614,-1.7343756005915314,-0.19000146982831234,2.510493944246231,4.138086827801786
-0.6666666666666667,0.058333333333333334,-1.7077391717704065,-1.7109052889171494,0.004365696851739098,2.5910644658548287,-1.650791285123395,-0.1722386922466737,2.5046603779614593,3.938661077847994
